MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
1619,Negima!? Haru Special!?,7.1,"Ecchi, Fantasy, Magic, Comedy, Harem, Romance, Super Power, Shounen",Unknown,ネギま!?春スペシャル!?,OVA,1,"Oct 25, 2006",Unknown,"Starchild Records, GANSIS",Funimation,Shaft,Manga,24 min.,PG-13 - Teens 13 or older,3180.0,3823,18015,21,321,13083,239,152,4220,642.0,858.0,1858.0,2793.0,1472.0,723.0,214.0,79.0,52.0,31.0
1620,Maps,5.81,"Action, Sci-Fi, Adventure, Space, Comedy, Shounen",Unknown,マップス,OVA,4,"Jul 8, 1994 to Feb 24, 1995",Unknown,"KSS, Tokyo Movie Shinsha",ADV Films,TMS Entertainment,Manga,28 min. per ep.,R+ - Mild Nudity,8816.0,9007,1873,5,90,862,54,96,771,14.0,23.0,45.0,128.0,153.0,148.0,75.0,37.0,11.0,5.0
1621,Haru no Ashioto The Movie: Ourin Dakkan,4.93,"Action, Comedy, School",Unknown,はるのあしおと The Movie - 桜鈴奪還,Movie,1,"Mar 31, 2006",Unknown,Unknown,Unknown,Asahi Production,Visual novel,20 min.,PG-13 - Teens 13 or older,10659.0,9188,1740,0,44,982,45,48,621,13.0,17.0,31.0,91.0,107.0,155.0,121.0,101.0,63.0,44.0
1622,Kai Doh Maru,5.61,"Action, Fantasy, Historical, Magic",Unknown,怪童丸,OVA,1,"Dec 19, 2001",Unknown,"Aniplex, SME Visual Works",Manga Entertainment,Production I.G,Original,46 min.,R - 17+ (violence & profanity),9385.0,5668,6980,5,114,4463,71,122,2210,71.0,114.0,299.0,605.0,766.0,692.0,417.0,206.0,131.0,110.0
1623,G-On Riders,5.84,"Action, Sci-Fi, Comedy, School",Unknown,G-on らいだーす,TV,13,"Jul 2, 2002 to Oct 1, 2002",Summer 2002,Unknown,Unknown,"Shaft, TNK",Original,24 min. per ep.,R - 17+ (violence & profanity),8697.0,7189,3836,3,178,1708,170,258,1522,45.0,51.0,121.0,260.0,258.0,257.0,115.0,81.0,66.0,32.0
1624,To Heart 2 Special,6.38,"Romance, School, Drama",Unknown,ToHeart2 特別編,Special,1,"Dec 24, 2005",Unknown,Unknown,Unknown,OLM,Unknown,24 min.,PG-13 - Teens 13 or older,6492.0,7521,3365,2,82,1739,71,63,1410,70.0,53.0,144.0,307.0,289.0,157.0,74.0,29.0,16.0,10.0
1625,Soul Link Special,5.88,"Ecchi, Adventure, Space, Comedy, Romance, Military, Sci-Fi",Unknown,Soul Link 第10.5話 「特別回想編 -CELLARIA／NANAMI-,Special,1,"Jun 11, 2006",Unknown,"Mellow Head, Picture Magic",Unknown,Unknown,Visual novel,25 min.,PG-13 - Teens 13 or older,8580.0,8236,2539,1,64,1499,50,62,864,41.0,44.0,92.0,189.0,231.0,171.0,91.0,42.0,35.0,30.0
1626,Genma Taisen,5.16,"Action, Adventure, Comedy, Drama, Mecha, Sci-Fi, Shounen",Harmagedon,幻魔大戦,Movie,1,"Mar 12, 1983",Unknown,Unknown,Unknown,Madhouse,Manga,2 hr. 11 min.,R - 17+ (violence & profanity),10375.0,6782,4451,5,126,1997,89,98,2141,33.0,36.0,107.0,218.0,287.0,289.0,235.0,172.0,120.0,75.0
1627,Choushin Hime Dangaizer 3,5.43,"Adventure, Ecchi, Mecha, Sci-Fi",Unknown,超神姫ダンガイザー3,OVA,4,"Oct 8, 1999 to Mar 23, 2001",Unknown,KSS,Unknown,Unknown,Original,30 min. per ep.,R+ - Mild Nudity,9864.0,9304,1666,1,70,722,69,70,735,11.0,14.0,36.0,84.0,112.0,132.0,93.0,36.0,27.0,15.0
1628,Maou Dante,6.06,"Action, Demons, Horror, Shounen, Supernatural",Demon Lord Dante,魔王ダンテ,TV,13,"Aug 31, 2002 to Nov 21, 2002",Summer 2002,"AT-X, Dynamic Planning","Discotek Media, Geneon Entertainment USA",Magic Bus,Manga,24 min. per ep.,R - 17+ (violence & profanity),8004.0,5398,7869,8,352,3661,275,407,3174,143.0,129.0,318.0,643.0,671.0,414.0,306.0,153.0,78.0,71.0
1629,Devilman Lady,6.66,"Action, Psychological, Drama, Horror",The Devil Lady,デビルマンレディー,TV,26,"Oct 10, 1998 to May 8, 1999",Fall 1998,Dynamic Planning,ADV Films,TMS Entertainment,Manga,25 min. per ep.,R+ - Mild Nudity,5069.0,3798,18214,88,998,5735,716,962,9803,263.0,359.0,766.0,1301.0,987.0,628.0,295.0,140.0,75.0,54.0
1630,Yousei Hime Ren,6.11,"Adventure, Comedy, Fantasy",Elf Princess Rane,妖精姫レーン,OVA,2,"Oct 27, 1995 to Jan 26, 1996",Unknown,KSS,Media Blasters,Unknown,Original,30 min. per ep.,R+ - Mild Nudity,7783.0,7518,3388,5,74,2068,64,91,1091,65.0,76.0,177.0,352.0,360.0,282.0,126.0,62.0,42.0,29.0
1631,Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out,6.98,"Sci-Fi, Mecha",Unknown,交響詩篇エウレカセブン 緊急特番 ナビゲーション ray=out,Special,1,"Oct 22, 2005",Unknown,Unknown,Unknown,Bones,Original,25 min.,PG-13 - Teens 13 or older,3705.0,4674,11382,17,185,7030,154,185,3828,378.0,413.0,794.0,1417.0,808.0,476.0,120.0,47.0,26.0,36.0
1632,Shintaisou: Shin,6.06,"Hentai, School",Princess 69:Midnight Gymnastics,新体操（真）,OVA,2,"Jun 24, 2005 to Sep 30, 2005",Unknown,Discovery,Media Blasters,AT-2,Visual novel,26 min. per ep.,Rx - Hentai,Unknown,6903,4259,10,251,2587,168,134,1119,104.0,94.0,203.0,355.0,336.0,252.0,171.0,80.0,57.0,40.0
1633,Shintaisou: Kari,6.31,Hentai,Princess 69,新体操(仮),OVA,4,"Oct 25, 2002 to Aug 22, 2003",Unknown,Pink Pineapple,Media Blasters,Unknown,Visual novel,26 min. per ep.,Rx - Hentai,Unknown,5990,6062,39,447,3214,264,293,1844,185.0,191.0,319.0,462.0,369.0,263.0,173.0,84.0,79.0,83.0
1634,Ai Shimai: Futari no Kajitsu,6.5,Hentai,Immoral Sisters,愛姉妹～二人の果実～,OVA,3,"Apr 27, 2001 to Sep 21, 2001",Unknown,"Pink Pineapple, Silky’s, NuTech Digital",Unknown,Office Take Off,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5031,9395,43,439,6608,267,318,1763,316.0,300.0,660.0,1013.0,860.0,635.0,238.0,117.0,75.0,82.0
1635,Ai Shimai 2: Futari no Kajitsu,6.5,Hentai,Immoral Sisters 2,愛姉妹2 ～二人の果実～,OVA,2,"Feb 28, 2003 to May 23, 2003",Unknown,"Pink Pineapple, Toshiba Entertainment",Media Blasters,Actas,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5479,7585,31,324,5439,208,208,1406,257.0,235.0,502.0,812.0,723.0,477.0,187.0,112.0,50.0,60.0
1636,Ai Shimai Tsubomi... Kegashite Kudasai,6.09,Hentai,Immoral Sisters:Blossoming,愛姉妹 蕾…汚してください,OVA,2,"Jun 25, 2004 to Sep 24, 2004",Unknown,Pink Pineapple,Unknown,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,6188,5592,24,270,3506,196,215,1405,135.0,94.0,258.0,443.0,515.0,395.0,181.0,93.0,57.0,45.0
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,6.88,"Drama, Historical, Romance, Shoujo, Shounen Ai",The Poem of Wind and Trees,風と木の詩　ＳＡＮＣＴＵＳ－聖なるかな－,OVA,1,"Nov 6, 1987",Unknown,Shogakukan-Shueisha Productions,Unknown,Unknown,Manga,1 hr. 5 min.,R+ - Mild Nudity,4118.0,4686,11293,99,185,7609,93,145,3261,496.0,566.0,989.0,1377.0,969.0,533.0,244.0,111.0,75.0,86.0
1638,Peter Pan no Bouken,6.84,"Adventure, Fantasy",Peter Pan & Wendy,ピーターパンの冒険,TV,41,"Jan 15, 1989 to Dec 24, 1989",Winter 1989,Fuji TV,Saban Entertainment,Nippon Animation,Book,23 min. per ep.,G - All Ages,4276.0,7386,3568,10,115,2139,154,202,958,103.0,146.0,278.0,448.0,388.0,170.0,63.0,23.0,12.0,6.0
1639,Boku no Pico,4.37,"Hentai, Yaoi",Unknown,ぼくのぴこ,OVA,1,"Sep 7, 2006",Unknown,Natural High,Unknown,"Sugar Boy, Blue Cat",Original,34 min.,Rx - Hentai,Unknown,1074,137560,2067,5153,113190,758,9431,9028,19527.0,1651.0,2453.0,3789.0,5459.0,6830.0,5673.0,5420.0,9129.0,33750.0
1640,Angel's Feather,5.48,"Sci-Fi, Supernatural, Drama, Romance, Fantasy, Shounen Ai",Angel's Feather,エンジェルズフェザー Angel's Feather,OVA,2,"Apr 28, 2006 to May 26, 2006",Unknown,Unknown,Media Blasters,Venet,Visual novel,30 min. per ep.,PG-13 - Teens 13 or older,9732.0,3776,18542,34,329,13190,263,735,4025,303.0,353.0,729.0,1502.0,1885.0,1964.0,1286.0,654.0,487.0,335.0
1641,Iron Virgin Jun,4.61,"Action, Fantasy, Martial Arts, Comedy, Super Power",Iron Virgin Jun,鉄の処女JUN,OVA,1,"Jul 21, 1992",Unknown,Unknown,Media Blasters,Dynamic Planning,Manga,46 min.,R - 17+ (violence & profanity),10893.0,8790,2042,1,78,1100,35,40,789,16.0,11.0,28.0,77.0,148.0,143.0,148.0,136.0,110.0,67.0
1642,Sugar Sugar Rune,7.44,"Fantasy, Magic, Shoujo",Sugar Sugar Rune,シュガシュガルーン,TV,51,"Jul 2, 2005 to Jun 24, 2006",Summer 2005,TV Tokyo Music,Unknown,Studio Pierrot,Manga,24 min. per ep.,PG - Children,1761.0,2953,30567,400,1732,17112,1828,1872,8023,1508.0,1821.0,3021.0,3695.0,1971.0,930.0,331.0,108.0,66.0,47.0
1643,Sailor Victory,5.85,"Action, Comedy, Mecha, Sci-Fi",Unknown,聖羅ヴィクトリー,OVA,2,"Jun 25, 1995 to Aug 25, 1995",Unknown,"Bandai Visual, animate Film, Movic",Media Blasters,Unknown,Original,27 min. per ep.,R+ - Mild Nudity,8684.0,9622,1471,2,51,800,26,56,538,18.0,16.0,54.0,122.0,151.0,105.0,58.0,41.0,25.0,10.0
1644,Princess Rouge,5.87,"Fantasy, Romance",Unknown,プリンセス・ルージュ,OVA,2,"Sep 25, 1997 to Jun 10, 1998",Unknown,"Front Line, AC Create, Cosmic Ray, BEAM Entertainment, NichiNare",Media Blasters,J.C.Staff,Original,28 min. per ep.,PG-13 - Teens 13 or older,8625.0,9168,1758,3,63,874,39,55,727,20.0,23.0,53.0,126.0,156.0,146.0,70.0,31.0,20.0,6.0
1645,Herlock Saga: Nibelung no Yubiwa,6.71,"Action, Sci-Fi, Adventure, Space, Drama, Seinen",Harlock Saga:The Ring of the Nibelung - The Rhein Gold,ハーロック・サーガ ニーベルングの指環,OVA,6,"Jan 25, 1999 to Nov 25, 1999",Unknown,"Bandai Visual, Avex Entertainment, 81 Produce",Unknown,"Studio Z5, Studio March",Unknown,25 min. per ep.,R - 17+ (violence & profanity),4848.0,6392,5165,5,171,2696,126,130,2042,99.0,146.0,369.0,578.0,424.0,232.0,87.0,35.0,19.0,10.0
1647,Kakugo no Susume,4.74,"Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",Apocalypse Zero,覚悟のススメ,OVA,2,"Oct 23, 1996 to Dec 18, 1996",Unknown,"Victor Entertainment, Big West",Media Blasters,Ashi Production,Manga,37 min. per ep.,R+ - Mild Nudity,10818.0,5147,8829,28,296,4264,137,270,3862,108.0,93.0,266.0,456.0,514.0,496.0,419.0,311.0,384.0,515.0
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,6.85,"Comedy, Romance, Sci-Fi","UFO Ultramaiden Valkyrie 4:Banquet of Time, Dreams, and Galaxies",円盤皇女ワるきゅーレ 時と夢と銀河の宴,OVA,2,"Jul 21, 2006 to Oct 25, 2006",Unknown,"Media Factory, KlockWorx, Toshiba Entertainment","ADV Films, Funimation",TNK,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4226.0,6327,5337,2,117,3437,94,83,1606,138.0,206.0,413.0,717.0,427.0,221.0,81.0,42.0,24.0,15.0
1650,Uchuu Senkan Yamato,7.59,"Action, Adventure, Drama, Military, Sci-Fi, Space",Star Blazers:The Quest for Iscandar,宇宙戦艦ヤマト,TV,26,"Oct 6, 1974 to Mar 30, 1975",Fall 1974,"Tohokushinsha Film Corporation, Academy Productions, Yomiuri Advertising",Voyager Entertainment,Group TAC,Original,25 min. per ep.,PG-13 - Teens 13 or older,1302.0,3543,21266,176,1076,6643,924,619,12004,641.0,835.0,1487.0,1518.0,605.0,281.0,104.0,35.0,22.0,23.0
1651,Uchuu Senkan Yamato 2,7.42,"Action, Military, Sci-Fi, Adventure, Space, Drama",Star Blazers:The Comet Empire,宇宙戦艦ヤマト2,TV,26,"Oct 14, 1978 to Apr 7, 1979",Fall 1978,"Academy Productions, Yomiuri Advertising",Unknown,Group TAC,Original,24 min. per ep.,PG-13 - Teens 13 or older,1849.0,5818,6556,29,239,2923,185,160,3049,232.0,293.0,585.0,637.0,286.0,122.0,30.0,17.0,12.0,4.0
1652,Uchuu Senkan Yamato III,7.07,"Action, Military, Sci-Fi, Adventure, Space, Drama",Star Blazers:The Bolar Wars,宇宙戦艦ヤマトⅢ,TV,25,"Oct 11, 1980 to Apr 4, 1981",Fall 1980,Yomiuri Telecasting,Unknown,Academy Productions,Original,23 min. per ep.,PG-13 - Teens 13 or older,3375.0,6637,4720,10,151,1911,130,122,2406,113.0,124.0,323.0,436.0,221.0,120.0,35.0,15.0,4.0,9.0
1654,Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,6.83,"Slice of Life, Comedy, Drama, Romance, School, Shoujo Ai",Girl Meets Girl,かしまし ～ガール・ミーツ・ガール～ 少女は少女に恋をした,OVA,1,"Oct 27, 2006",Unknown,"Bandai Visual, Lantis",Media Blasters,Studio Hibari,Manga,26 min.,PG-13 - Teens 13 or older,4329.0,4325,13659,17,146,10905,131,122,2355,503.0,774.0,1466.0,2186.0,1529.0,803.0,355.0,180.0,102.0,78.0
1655,Nerima Daikon Brothers,7.33,"Comedy, Music",Nerima Daikon Brothers,練馬大根ブラザーズ,TV,12,"Jan 9, 2006 to Mar 27, 2006",Winter 2006,Aniplex,"ADV Films, Funimation",Studio Hibari,Original,24 min. per ep.,R+ - Mild Nudity,2185.0,5450,7651,76,328,3694,448,491,2690,334.0,465.0,758.0,771.0,445.0,224.0,124.0,53.0,31.0,36.0
1656,PostPet Momobin,Unknown,"Comedy, Kids",Unknown,ポストペットモモ便,TV,24,"Jul 4, 2004 to Jan 9, 2005",Summer 2004,Unknown,Unknown,Unknown,Unknown,3 min. per ep.,G - All Ages,11598.0,12929,359,0,18,140,12,71,118,7.0,2.0,6.0,13.0,17.0,22.0,15.0,12.0,7.0,10.0
1657,Byston Well Monogatari: Garzey no Tsubasa,4.18,"Action, Fantasy",Garzey's Wing,バイストン・ウェル物語 ガーゼィの翼,OVA,3,"Sep 21, 1996 to Apr 9, 1997",Unknown,"BMG Japan, Sanctuary",Central Park Media,J.C.Staff,Original,30 min. per ep.,PG-13 - Teens 13 or older,10996.0,4382,13254,83,416,5724,416,655,6043,720.0,162.0,195.0,229.0,207.0,262.0,489.0,714.0,1006.0,1246.0
1658,Karakuri no Kimi,6.5,"Action, Comedy, Fantasy, Historical, Horror, Martial Arts, Samurai, Shounen, Supernatural",Puppet Princess,からくりの君,OVA,1,"Mar 24, 2000",Unknown,"Shogakukan-Shueisha Productions, Toho",Media Blasters,TMS Entertainment,Manga,39 min.,R+ - Mild Nudity,5895.0,6306,5360,7,153,2829,84,57,2237,62.0,117.0,307.0,682.0,571.0,279.0,116.0,43.0,22.0,8.0
1659,Mai-Otome Specials,6.99,"Fantasy, Magic, Comedy, Drama",Unknown,舞-乙HiME,Special,9,"Jan 27, 2006 to Sep 26, 2006",Unknown,Unknown,Unknown,Sunrise,Original,3 min. per ep.,PG-13 - Teens 13 or older,3682.0,6181,5585,4,81,3888,97,78,1441,147.0,245.0,575.0,788.0,471.0,221.0,75.0,22.0,15.0,18.0
1660,Kurogane Communication,6.66,"Action, Adventure, Drama, Sci-Fi",Kurogane Communication,鉄コミュニケイション,TV,24,"Oct 5, 1998 to Mar 29, 1999",Fall 1998,Pony Canyon,Media Blasters,APPP,Manga,15 min. per ep.,R+ - Mild Nudity,5091.0,6694,4644,3,226,1521,211,252,2434,37.0,67.0,221.0,365.0,271.0,152.0,89.0,14.0,12.0,5.0
1661,Cutey Honey,6.45,"Action, Sci-Fi, School",Unknown,キューティーハニー,TV,25,"Oct 13, 1973 to Mar 30, 1974",Fall 1973,Dynamic Planning,Discotek Media,Toei Animation,Manga,25 min. per ep.,PG-13 - Teens 13 or older,6160.0,4399,13088,41,753,3750,872,840,6873,140.0,201.0,421.0,898.0,827.0,536.0,192.0,102.0,50.0,31.0
1662,Space Fantasia 2001 Nights,6.27,"Drama, Sci-Fi, Seinen, Space",Unknown,スペース ファンタジア　２００１夜物語,OVA,1,"Jun 21, 1987",Unknown,Unknown,Unknown,TMS Entertainment,Manga,57 min.,PG-13 - Teens 13 or older,7025.0,8357,2442,1,69,1173,44,47,1109,27.0,46.0,124.0,229.0,237.0,145.0,57.0,19.0,25.0,11.0
1663,Haha wo Tazunete Sanzenri,7.38,"Adventure, Drama, Historical, Slice of Life",Unknown,母をたずねて三千里,TV,52,"Jan 4, 1976 to Dec 26, 1976",Winter 1976,Unknown,Unknown,Nippon Animation,Book,26 min. per ep.,G - All Ages,1972.0,5424,7736,34,277,3386,299,317,3457,330.0,333.0,583.0,714.0,390.0,190.0,49.0,26.0,13.0,21.0
1664,Babel Nisei (2001),5.75,"Action, Adventure, Supernatural, Mystery, Sci-Fi, Shounen",Babel II:Beyond Infinity,バビル２世,TV,13,"Oct 5, 2001 to Dec 28, 2001",Fall 2001,Unknown,Media Blasters,Vega Entertainment,Manga,24 min. per ep.,PG-13 - Teens 13 or older,9011.0,7982,2810,3,152,1173,114,203,1168,29.0,32.0,75.0,155.0,177.0,212.0,101.0,49.0,36.0,26.0
1665,Babel Nisei (OVA),5.88,"Action, Sci-Fi, Mecha",Babel II,バビル２世,OVA,4,"Mar 21, 1992 to Oct 21, 1992",Unknown,Unknown,Discotek Media,J.C.Staff,Unknown,29 min. per ep.,PG-13 - Teens 13 or older,8565.0,8699,2096,4,72,1056,60,102,806,12.0,22.0,76.0,155.0,204.0,169.0,71.0,38.0,22.0,8.0
1666,Babel Nisei,6.37,"Sci-Fi, Adventure, Supernatural, Shounen",Babel II,バビル２世,TV,39,"Jan 1, 1973 to Sep 24, 1973",Winter 1973,TV Asahi,Unknown,Toei Animation,Unknown,25 min. per ep.,PG-13 - Teens 13 or older,6532.0,9747,1380,2,69,452,79,128,652,13.0,13.0,42.0,86.0,70.0,44.0,19.0,17.0,6.0,10.0
1667,Barom One,5.22,"Action, Sci-Fi, Supernatural, Shounen",Unknown,バロムワン,TV,13,"Dec 7, 2002 to Mar 22, 2003",Winter 2003,AT-X,Unknown,E&G Films,Manga,24 min. per ep.,PG-13 - Teens 13 or older,10303.0,9336,1650,1,77,605,68,149,751,20.0,13.0,20.0,41.0,76.0,105.0,70.0,51.0,34.0,32.0
1668,Bakuten Shoot Beyblade G Revolution,6.93,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Beyblade G Revolution,爆転シュート　ベイブレードＧレボリューション,TV,52,"Jan 6, 2003 to Dec 29, 2003",Winter 2003,d-rights,"Nelvana, Discotek Media",Madhouse,Manga,20 min. per ep.,PG - Children,3901.0,2598,38585,221,541,33525,606,1181,2732,1916.0,2311.0,4214.0,6859.0,4763.0,2597.0,886.0,379.0,201.0,115.0
1669,Bakuten Shoot Beyblade 2002,6.68,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Beyblade V-Force,爆転シュート　ベイブレード2002,TV,51,"Jan 7, 2002 to Dec 30, 2002",Winter 2002,"d-rights, Heewon Entertainment","Nelvana, Discotek Media",Nippon Animation,Manga,21 min. per ep.,PG - Children,4984.0,2210,52260,107,829,46158,770,1692,2811,1962.0,2361.0,5144.0,9444.0,7564.0,4302.0,1465.0,651.0,327.0,158.0
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,6.59,"Action, Sci-Fi, Adventure, Comedy, Sports, Shounen",Beyblade the Movie:Decisive Battle! Takao VS Daichi,爆転シュート ベイブレード THE MOVIE 激闘！！タカオＶＳ大地,Movie,1,"Aug 17, 2002",Unknown,"Yomiko Advertising, d-rights",Nelvana,Nippon Animation,Manga,1 hr. 10 min.,G - All Ages,5432.0,5198,8634,14,89,7042,86,134,1283,332.0,351.0,680.0,1270.0,1121.0,638.0,244.0,118.0,61.0,50.0
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,6.27,"Action, Sci-Fi, Adventure",Starship Girl Yamamoto Yohko II,それゆけ!宇宙戦艦ヤマモト・ヨーコⅡ,OVA,3,"Aug 6, 1997 to Dec 22, 1997",Unknown,Kadokawa Shoten,Unknown,J.C.Staff,Novel,30 min. per ep.,PG-13 - Teens 13 or older,7041.0,8933,1925,0,77,872,52,48,876,16.0,26.0,67.0,195.0,174.0,95.0,33.0,17.0,8.0,6.0
1672,Bomberman B-Daman Bakugaiden,6.48,"Sci-Fi, Comedy, Shounen",Unknown,B[ボンバーマン]ビーダマン爆外伝,TV,48,"Feb 7, 1998 to Jan 31, 1999",Winter 1998,Nagoya Broadcasting Network,Unknown,Madhouse,Game,26 min. per ep.,PG - Children,5987.0,8423,2364,3,65,1431,79,190,599,73.0,76.0,124.0,276.0,235.0,140.0,46.0,35.0,12.0,23.0
1673,Bomberman B-Daman Bakugaiden Victory,6.4,"Sci-Fi, Shounen",Unknown,B[ボンバーマン]ビーダマン爆外伝V[ビクトリー],TV,50,"Feb 7, 1999 to Jan 30, 2000",Winter 1999,Nagoya Broadcasting Network,Unknown,Madhouse,Unknown,26 min. per ep.,PG-13 - Teens 13 or older,6388.0,9522,1515,1,42,849,45,118,461,44.0,28.0,88.0,150.0,138.0,92.0,24.0,21.0,9.0,9.0
1674,Captain Tsubasa J,7.27,"Action, Sports, Shounen",Unknown,キャプテン翼Ｊ,TV,47,"Oct 21, 1994 to Dec 22, 1995",Fall 1994,"Nihon Ad Systems, Fuji TV, Studio Jack",Unknown,Studio Comet,Manga,27 min. per ep.,G - All Ages,2493.0,3377,23423,77,388,20062,351,553,2069,1251.0,1493.0,3247.0,4501.0,2213.0,948.0,264.0,90.0,41.0,40.0
1675,Chou Robot Seimeitai Transformers Micron Densetsu,6.76,"Action, Sci-Fi, Mecha, Shounen",Transformers Armada,超ロボット生命体トランスフォーマー マイクロン伝説,TV,52,"Jan 10, 2003 to Dec 26, 2003",Winter 2003,Hasbro,Unknown,Actas,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,4617.0,5490,7560,34,238,5585,260,547,930,276.0,325.0,683.0,1277.0,907.0,512.0,194.0,90.0,47.0,36.0
1676,Cosmo Warrior Zero,6.56,"Action, Adventure, Military, Sci-Fi, Space",Unknown,コスモウォーリアー零,TV,13,"Jul 6, 2001 to Sep 28, 2001",Summer 2001,AT-X,"Media Blasters, Discotek Media",Vega Entertainment,Game,25 min. per ep.,PG-13 - Teens 13 or older,5588.0,6804,4418,9,177,2017,174,217,1833,76.0,99.0,256.0,447.0,356.0,197.0,84.0,46.0,26.0,13.0
1677,Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,6.37,"Military, Sci-Fi, Adventure, Space, Drama",Unknown,ヤングハーロックを追え! コスモウォーリアー零外伝,Special,2,"Jun 21, 2002",Unknown,Vega Entertainment,Media Blasters,Unknown,Game,24 min. per ep.,PG-13 - Teens 13 or older,6558.0,8855,1988,2,45,1039,51,57,796,45.0,40.0,89.0,182.0,191.0,116.0,44.0,22.0,10.0,2.0
1678,Cyborg 009: The Cyborg Soldier,7.28,"Action, Sci-Fi, Adventure, Mecha, Shounen",Cyborg 009,サイボーグ009 THE CYBORG SOLDIER,TV,50,"Oct 14, 2001 to Aug 27, 2003",Fall 2001,"TV Tokyo, Avex Entertainment","Sony Pictures Entertainment, Discotek Media","Shaft, Brain's Base, Japan Vistec",Manga,25 min. per ep.,PG-13 - Teens 13 or older,2438.0,3221,25836,173,1312,11936,2368,2219,8001,722.0,1084.0,2595.0,3221.0,1619.0,718.0,246.0,90.0,59.0,37.0
1679,Green Green Specials,6.24,"Comedy, Ecchi, Romance, Slice of Life",Unknown,グリーングリーン キャラクターDVD,OVA,3,"Nov 19, 2003 to Jan 21, 2004",Unknown,Unknown,Unknown,Unknown,Unknown,28 min. per ep.,R+ - Mild Nudity,7170.0,4946,9791,6,176,7395,152,138,1930,288.0,273.0,543.0,1054.0,1067.0,732.0,314.0,176.0,114.0,105.0
1681,Brave Story,7.46,"Action, Adventure, Fantasy, Kids, Magic, Supernatural",Brave Story,ブレイブ・ストーリー,Movie,1,"Jul 8, 2006",Unknown,Unknown,Unknown,Gonzo,Novel,1 hr. 52 min.,G - All Ages,1706.0,2644,37201,157,687,23135,403,265,12711,1701.0,2600.0,4602.0,4765.0,2190.0,1120.0,369.0,117.0,60.0,49.0
1682,Baldr Force Exe Resolution,6.47,"Action, Drama, Mecha, Sci-Fi",Unknown,バルドフォース　エグゼ　レソリューション,OVA,4,"Nov 10, 2006 to Apr 4, 2007",Unknown,Alchemist,Funimation,Satelight,Visual novel,30 min. per ep.,R+ - Mild Nudity,6034.0,4104,15550,32,429,8769,417,512,5423,283.0,423.0,1074.0,1840.0,1471.0,884.0,445.0,201.0,92.0,64.0
1683,Di Gi Charat Nyo,7.04,"Comedy, Fantasy, Sci-Fi",Unknown,デ・ジ・キャラットにょ,TV,104,"Apr 6, 2003 to Mar 28, 2004",Spring 2003,"TV Osaka, Broccoli",Bandai Entertainment,Madhouse,Unknown,12 min. per ep.,G - All Ages,3503.0,6138,5709,44,300,2342,512,659,1896,184.0,190.0,405.0,592.0,336.0,194.0,84.0,44.0,21.0,19.0
1684,Dotto Koni-chan,7.26,Comedy,.Koni-chan,ドッとKONIちゃん,TV,26,"Nov 26, 2000 to May 29, 2001",Fall 2000,"Genco, Animax",Unknown,Shaft,Original,25 min. per ep.,Unknown,2522.0,7929,2864,17,118,1562,129,191,864,170.0,154.0,287.0,288.0,181.0,89.0,47.0,13.0,14.0,15.0
1685,Duel Masters,5.85,"Action, Adventure, Comedy, Shounen",Unknown,デュエル・マスターズ,TV,26,"Oct 21, 2002 to Apr 4, 2003",Fall 2002,Studio Jack,Hasbro,Studio Hibari,Manga,21 min. per ep.,PG-13 - Teens 13 or older,8683.0,3682,19807,37,452,14285,590,2334,2146,425.0,447.0,1023.0,2165.0,2399.0,2251.0,1192.0,664.0,481.0,300.0
